Category,intersection,model,date,forecast,actual_sales
3,42_38,es,2011-01-14,,45703.02
2,4_96,es,2011-01-14,,28359.15
4,6_93,es,2011-01-14,,40591.79
1,14_2,es,2011-01-14,,65416.03
4,15_72,es,2011-01-14,,36455.88
5,2_16,es,2011-01-14,,7539.94
1,19_9,es,2011-01-14,,11212.48
3,18_72,es,2011-01-14,,38315.5
3,32_90,es,2011-01-14,,62076.77
6,22_38,es,2011-01-14,,71323.13
7,9_38,es,2011-01-14,,83424.84
7,16_72,es,2011-01-14,,32893.68
2,10_72,es,2011-01-14,,137309.8
4,1_1,es,2011-01-14,,17359.7
1,31_46,es,2011-01-14,,21564.67
3,36_95,es,2011-01-14,,37775.08
6,10_40,es,2011-01-14,,103707.85
3,30_92,es,2011-01-14,,62352.54
7,11_46,es,2011-01-14,,20766.47
4,41_91,es,2011-01-14,,55247.17
5,4_9,es,2011-01-14,,24768.94
6,2_2,es,2011-01-14,,56606.3
4,32_95,es,2011-01-14,,82187.12
3,30_95,es,2011-01-14,,46102.53
6,26_4,es,2011-01-14,,20881.42
4,16_38,es,2011-01-14,,55142.74
6,11_95,es,2011-01-14,,72793.65
1,22_9,es,2011-01-14,,11463
6,11_92,es,2011-01-14,,82363.84
1,11_74,es,2011-01-14,,23738.98
3,11_13,es,2011-01-14,,36637.03
4,12_40,es,2011-01-14,,48263.66
5,7_40,es,2011-01-14,,36701.58
3,41_40,es,2011-01-14,,52972.32
1,43_38,es,2011-01-14,,60094.71
1,10_23,es,2011-01-14,,51357.84
5,20_92,es,2011-01-14,,190728.6
6,28_91,es,2011-01-14,,51336.41
4,17_4,es,2011-01-14,,22178.95
2,18_74,es,2011-01-14,,17535.18
5,19_23,es,2011-01-14,,17377.27
2,13_4,es,2011-01-14,,41225.19
5,13_91,es,2011-01-14,,83574.66
3,23_40,es,2011-01-14,,53528.32
4,32_92,es,2011-01-14,,101833.07
5,6_38,es,2011-01-14,,76434.89
3,12_8,es,2011-01-14,,39586.42
5,10_16,es,2011-01-14,,10840.25
6,14_91,es,2011-01-14,,99292.69
4,20_91,es,2011-01-14,,102324.99
3,27_80,es,2011-01-14,,26534.06
4,22_40,es,2011-01-14,,50604.51
3,20_9,es,2011-01-14,,12407.61
7,14_1,es,2011-01-14,,13961.62
7,30_91,es,2011-01-14,,34794.37
4,38_38,es,2011-01-14,,47028.8
2,13_23,es,2011-01-14,,20145.99
2,1_38,es,2011-01-14,,80921.16
7,11_7,es,2011-01-14,,14601.35
4,10_38,es,2011-01-14,,106078.7
4,23_92,es,2011-01-14,,51638.4
1,21_72,es,2011-01-14,,28257.32
3,20_90,es,2011-01-14,,110218.99
3,2_87,es,2011-01-14,,21891.1
2,3_72,es,2011-01-14,,16215.49
7,4_95,es,2011-01-14,,128988.92
1,24_87,es,2011-01-14,,19417.41
6,23_22,es,2011-01-14,,15898.38
6,37_95,es,2011-01-14,,49701.44
6,34_91,es,2011-01-14,,35342.59
6,4_8,es,2011-01-14,,64828.44
1,16_95,es,2011-01-14,,25427.47
6,10_34,es,2011-01-14,,33885.3
1,44_94,es,2011-01-14,,21616.97
5,40_4,es,2011-01-21,,21182.7
4,10_5,es,2011-01-21,,43718.95
2,23_16,es,2011-01-21,,4803.66
6,13_13,es,2011-01-21,,48517.18
3,29_40,es,2011-01-21,,28016.62
7,23_74,es,2011-01-21,,30697.96
6,1_97,es,2011-01-21,,31942.34
5,16_40,es,2011-01-21,,34618.85
1,40_2,es,2011-01-21,,21904.22
1,24_90,es,2011-01-21,,70398.13
1,23_72,es,2011-01-21,,68583.7
3,31_13,es,2011-01-21,,44041.21
7,26_40,es,2011-01-21,,37260.94
3,20_7,es,2011-01-21,,19049.08
6,19_2,es,2011-01-21,,44348.21
1,6_72,es,2011-01-21,,64437.53
7,26_92,es,2011-01-21,,74736.76
3,2_81,es,2011-01-21,,32002.56
6,17_95,es,2011-01-21,,43907.33
2,31_2,es,2011-01-21,,56063.9
4,4_94,es,2011-01-21,,62783.75
3,35_14,es,2011-01-21,,23225.36
6,11_93,es,2011-01-21,,30738.3
6,6_96,es,2011-01-21,,20801.45
6,45_13,es,2011-01-21,,26893.81
7,12_34,es,2011-01-21,,14735.13
7,42_38,es,2011-01-21,,43017.63
2,4_96,es,2011-01-21,,31146.4
3,6_93,es,2011-01-21,,36156.76
7,14_2,es,2011-01-21,,71126.18
5,15_72,es,2011-01-21,,39322.7
6,2_16,es,2011-01-21,,7192.85
5,19_9,es,2011-01-21,,10373.17
7,18_72,es,2011-01-21,,46741.94
1,32_90,es,2011-01-21,,64290.56
4,22_38,es,2011-01-21,,65749.22
6,9_38,es,2011-01-21,,82758.54
4,16_72,es,2011-01-21,,31778.34
4,10_72,es,2011-01-21,,142161.79
2,1_1,es,2011-01-21,,17341.47
7,31_46,es,2011-01-21,,24461.55
2,36_95,es,2011-01-21,,38041.92
5,10_40,es,2011-01-21,,101904.95
3,30_92,es,2011-01-21,,55248.09
5,11_46,es,2011-01-21,,23030.35
1,41_91,es,2011-01-21,,55503.79
3,4_9,es,2011-01-21,,20946.98
6,2_2,es,2011-01-21,,62126.32
2,32_95,es,2011-01-21,,84944.61
1,30_95,es,2011-01-21,,43788.22
3,26_4,es,2011-01-21,,21490.66
7,16_38,es,2011-01-21,,48594.72
7,11_95,es,2011-01-21,,71399.55
1,22_9,es,2011-01-21,,12614.9
1,11_92,es,2011-01-21,,77181.78
7,11_74,es,2011-01-21,,24192.88
7,11_13,es,2011-01-21,,40086.08
7,12_40,es,2011-01-21,,49036.74
3,7_40,es,2011-01-21,,34692.38
4,41_40,es,2011-01-21,,54568.83
4,43_38,es,2011-01-21,,58761.5
5,10_23,es,2011-01-21,,49953.49
3,20_92,es,2011-01-21,,158178.08
6,28_91,es,2011-01-21,,47288.58
5,17_4,es,2011-01-21,,22773.89
4,18_74,es,2011-01-21,,23220.16
2,19_23,es,2011-01-21,,19476.76
2,13_4,es,2011-01-21,,39646.28
1,13_91,es,2011-01-21,,89507.66
2,23_40,es,2011-01-21,,58731.77
3,32_92,es,2011-01-21,,104424.39
2,6_38,es,2011-01-21,,75120.98
2,12_8,es,2011-01-21,,40305.93
3,10_16,es,2011-01-21,,16206.09
2,14_91,es,2011-01-21,,92675.81
3,20_91,es,2011-01-21,,87238.34
2,27_80,es,2011-01-21,,27729.79
4,22_40,es,2011-01-21,,53226.95
7,20_9,es,2011-01-21,,13979.57
5,14_1,es,2011-01-21,,17631.09
6,30_91,es,2011-01-21,,33561.97
4,38_38,es,2011-01-21,,48246.43
2,13_23,es,2011-01-21,,19744.33
5,1_38,es,2011-01-21,,79827.55
1,11_7,es,2011-01-21,,18414.19
5,10_38,es,2011-01-21,,86684.83
3,23_92,es,2011-01-21,,57433.73
3,21_72,es,2011-01-21,,39023.92
4,20_90,es,2011-01-21,,97059.53
7,2_87,es,2011-01-21,,22760.65
4,3_72,es,2011-01-21,,17567.94
7,4_95,es,2011-01-21,,140182.04
6,24_87,es,2011-01-21,,19375.44
1,23_22,es,2011-01-21,,18673.55
1,37_95,es,2011-01-21,,49199.88
4,34_91,es,2011-01-21,,35172.21
1,4_8,es,2011-01-21,,65014.35
7,16_95,es,2011-01-21,,25109.24
4,10_34,es,2011-01-21,,31088.25
6,44_94,es,2011-01-21,,20585.75
6,40_4,es,2011-01-28,,20532.44
4,10_5,es,2011-01-28,,52026.64
3,23_16,es,2011-01-28,,4287.03
4,13_13,es,2011-01-28,,43712.33
6,29_40,es,2011-01-28,,25439.68
4,23_74,es,2011-01-28,,27236.66
1,1_97,es,2011-01-28,,29371.79
4,16_40,es,2011-01-28,,35060.29
6,40_2,es,2011-01-28,,21241.19
4,24_90,es,2011-01-28,,69893.71
2,23_72,es,2011-01-28,,59089.11
6,31_13,es,2011-01-28,,39662.73
3,26_40,es,2011-01-28,,36475.6
7,20_7,es,2011-01-28,,22070.59
6,19_2,es,2011-01-28,,46595.62
4,6_72,es,2011-01-28,,72476.46
5,26_92,es,2011-01-28,,74056.55
7,2_81,es,2011-01-28,,29957.52
1,17_95,es,2011-01-28,,43968
7,31_2,es,2011-01-28,,52549.09
5,4_94,es,2011-01-28,,56587.87
4,35_14,es,2011-01-28,,19053.6
3,11_93,es,2011-01-28,,27300.57
1,6_96,es,2011-01-28,,22109.15
5,45_13,es,2011-01-28,,21921.69
3,12_34,es,2011-01-28,,15934.09
2,42_38,es,2011-01-28,,30904.37
3,4_96,es,2011-01-28,,30446.4
6,6_93,es,2011-01-28,,34713.24
2,14_2,es,2011-01-28,,60182.59
2,15_72,es,2011-01-28,,37470.49
2,2_16,es,2011-01-28,,8558.07
5,19_9,es,2011-01-28,,12147.76
2,18_72,es,2011-01-28,,52689.68
4,32_90,es,2011-01-28,,59936.97
3,22_38,es,2011-01-28,,58144.53
5,9_38,es,2011-01-28,,85823.42
4,16_72,es,2011-01-28,,30105.72
1,10_72,es,2011-01-28,,157727.81
7,1_1,es,2011-01-28,,18461.18
2,31_46,es,2011-01-28,,23820.67
4,36_95,es,2011-01-28,,36191.87
3,10_40,es,2011-01-28,,103889.59
7,30_92,es,2011-01-28,,52118.96
2,11_46,es,2011-01-28,,21702.7
4,41_91,es,2011-01-28,,52105.75
6,4_9,es,2011-01-28,,20223.97
6,2_2,es,2011-01-28,,59940.76
7,32_95,es,2011-01-28,,79852.47
6,30_95,es,2011-01-28,,42132.48
1,26_4,es,2011-01-28,,20616.43
6,16_38,es,2011-01-28,,55561.45
3,11_95,es,2011-01-28,,65509.96
7,22_9,es,2011-01-28,,10938.36
1,11_92,es,2011-01-28,,66620.73
4,11_74,es,2011-01-28,,22522.56
7,11_13,es,2011-01-28,,35537.62
1,12_40,es,2011-01-28,,50171.62
7,7_40,es,2011-01-28,,35622.82
7,41_40,es,2011-01-28,,54175.88
3,43_38,es,2011-01-28,,58940.59
4,10_23,es,2011-01-28,,49076.39
5,20_92,es,2011-01-28,,140499.83
3,28_91,es,2011-01-28,,42508.52
3,17_4,es,2011-01-28,,20752.3
5,18_74,es,2011-01-28,,17889.24
3,19_23,es,2011-01-28,,20324.76
2,13_4,es,2011-01-28,,37130.25
4,13_91,es,2011-01-28,,77139.96
6,23_40,es,2011-01-28,,56564.25
6,32_92,es,2011-01-28,,97119.69
1,6_38,es,2011-01-28,,87354.71
6,12_8,es,2011-01-28,,42461.3
1,10_16,es,2011-01-28,,18447.76
3,14_91,es,2011-01-28,,89265.75
2,20_91,es,2011-01-28,,73427.83
7,27_80,es,2011-01-28,,25206.05
2,22_40,es,2011-01-28,,46502.32
3,20_9,es,2011-01-28,,11150.36
4,14_1,es,2011-01-28,,19621.33
1,30_91,es,2011-01-28,,30327.61
1,38_38,es,2011-01-28,,50725.29
3,13_23,es,2011-01-28,,19021.07
4,1_38,es,2011-01-28,,71672.01
2,11_7,es,2011-01-28,,18185.74
4,10_38,es,2011-01-28,,97833.81
7,23_92,es,2011-01-28,,55800.46
4,21_72,es,2011-01-28,,36784.09
5,20_90,es,2011-01-28,,89222.54
3,2_87,es,2011-01-28,,18928.48
5,3_72,es,2011-01-28,,19842.06
7,4_95,es,2011-01-28,,127101.39
1,24_87,es,2011-01-28,,21130.79
2,23_22,es,2011-01-28,,16860.52
5,37_95,es,2011-01-28,,48916.87
3,34_91,es,2011-01-28,,31226.81
5,4_8,es,2011-01-28,,62350.08
6,16_95,es,2011-01-28,,24253.61
1,10_34,es,2011-01-28,,30254.58
6,44_94,es,2011-01-28,,21788.24
6,40_4,es,2011-02-04,,23147.61
4,10_5,es,2011-02-04,,55377.61
6,23_16,es,2011-02-04,,5803.02
4,13_13,es,2011-02-04,,46724.99
4,29_40,es,2011-02-04,,28333.14
7,23_74,es,2011-02-04,,27442.45
3,1_97,es,2011-02-04,,37785.87
5,16_40,es,2011-02-04,,36011.59
1,40_2,es,2011-02-04,,23727.43
6,24_90,es,2011-02-04,,78370.11
7,23_72,es,2011-02-04,,89289.05
6,31_13,es,2011-02-04,,40132.28
6,26_40,es,2011-02-04,,36489.15
4,20_7,es,2011-02-04,,31454.03
2,19_2,es,2011-02-04,,45599.75
1,6_72,es,2011-02-04,,112270.88
6,26_92,es,2011-02-04,,78664.55
1,2_81,es,2011-02-04,,35795.44
3,17_95,es,2011-02-04,,52085.11
3,31_2,es,2011-02-04,,52735.73
6,4_94,es,2011-02-04,,62840.3
1,35_14,es,2011-02-04,,23939.35
1,11_93,es,2011-02-04,,33886.32
2,6_96,es,2011-02-04,,23788.34
3,45_13,es,2011-02-04,,26922.7
5,12_34,es,2011-02-04,,25229.03
6,42_38,es,2011-02-04,,34119.84
2,4_96,es,2011-02-04,,35222.37
4,6_93,es,2011-02-04,,44521.97
5,14_2,es,2011-02-04,,74569.15
5,15_72,es,2011-02-04,,63354.61
2,2_16,es,2011-02-04,,11660.16
3,19_9,es,2011-02-04,,12358.93
6,18_72,es,2011-02-04,,79190.7
7,32_90,es,2011-02-04,,66431.1
2,22_38,es,2011-02-04,,69315.67
7,9_38,es,2011-02-04,,83428.18
3,16_72,es,2011-02-04,,33305.91
7,10_72,es,2011-02-04,,198883.53
6,1_1,es,2011-02-04,,21665.76
2,31_46,es,2011-02-04,,20032.63
4,36_95,es,2011-02-04,,38077.86
5,10_40,es,2011-02-04,,107929.61
6,30_92,es,2011-02-04,,69472.66
2,11_46,es,2011-02-04,,26011.91
3,41_91,es,2011-02-04,,58721.26
2,4_9,es,2011-02-04,,23422.2
4,2_2,es,2011-02-04,,60069.23
5,32_95,es,2011-02-04,,82553.17
2,30_95,es,2011-02-04,,51691.31
6,26_4,es,2011-02-04,,22865.72
7,16_38,es,2011-02-04,,53309.72
3,11_95,es,2011-02-04,,78774.47
1,22_9,es,2011-02-04,,13608.04
3,11_92,es,2011-02-04,,85843.63
1,11_74,es,2011-02-04,,28482.55
2,11_13,es,2011-02-04,,43515.05
1,12_40,es,2011-02-04,,54940.3
2,7_40,es,2011-02-04,,36454.08
4,41_40,es,2011-02-04,,56343.37
6,43_38,es,2011-02-04,,57543.85
3,10_23,es,2011-02-04,,67360.83
6,20_92,es,2011-02-04,,189494.49
1,28_91,es,2011-02-04,,78254.31
7,17_4,es,2011-02-04,,21827.2
3,18_74,es,2011-02-04,,19427.27
2,19_23,es,2011-02-04,,21932.19
7,13_4,es,2011-02-04,,42732.11
2,13_91,es,2011-02-04,,81924.75
7,23_40,es,2011-02-04,,54888.67
4,32_92,es,2011-02-04,,106460.36
6,6_38,es,2011-02-04,,88339.56
5,12_8,es,2011-02-04,,44162.63
5,10_16,es,2011-02-04,,20019.53
4,14_91,es,2011-02-04,,115890.42
6,20_91,es,2011-02-04,,99633.26
3,27_80,es,2011-02-04,,28404.48
7,22_40,es,2011-02-04,,53398.83
1,20_9,es,2011-02-04,,16832.46
4,14_1,es,2011-02-04,,29204.74
3,30_91,es,2011-02-04,,39513.06
2,38_38,es,2011-02-04,,50388.74
2,13_23,es,2011-02-04,,24289.02
5,1_38,es,2011-02-04,,86132.01
7,11_7,es,2011-02-04,,23525.37
1,10_38,es,2011-02-04,,89661.25
2,23_92,es,2011-02-04,,58510.63
2,21_72,es,2011-02-04,,40493.91
4,20_90,es,2011-02-04,,110802.21
2,2_87,es,2011-02-04,,23636.93
2,3_72,es,2011-02-04,,26576.4
6,4_95,es,2011-02-04,,139320.75
7,24_87,es,2011-02-04,,26164.68
4,23_22,es,2011-02-04,,18097.65
4,37_95,es,2011-02-04,,56758.08
3,34_91,es,2011-02-04,,37663.3
1,4_8,es,2011-02-04,,70970.73
3,16_95,es,2011-02-04,,24764.95
1,10_34,es,2011-02-04,,38318.61
2,44_94,es,2011-02-04,,21754.37
6,40_4,es,2011-02-11,,20613.39
1,10_5,es,2011-02-11,,61898.2
4,23_16,es,2011-02-11,,4170.02
3,13_13,es,2011-02-11,,44767.29
1,29_40,es,2011-02-11,,28249.97
2,23_74,es,2011-02-11,,28159.03
2,1_97,es,2011-02-11,,36562.46
3,16_40,es,2011-02-11,,35701.71
2,40_2,es,2011-02-11,,24379.58
7,24_90,es,2011-02-11,,76213.95
2,23_72,es,2011-02-11,,100510.38
6,31_13,es,2011-02-11,,43520.96
5,26_40,es,2011-02-11,,38464.79
2,20_7,es,2011-02-11,,33898.2
4,19_2,es,2011-02-11,,47935.16
7,6_72,es,2011-02-11,,99955.43
6,26_92,es,2011-02-11,,96826.64
2,2_81,es,2011-02-11,,35716.49
3,17_95,es,2011-02-11,,47827.35
2,31_2,es,2011-02-11,,60344.64
6,4_94,es,2011-02-11,,66931.11
7,35_14,es,2011-02-11,,28819.06
2,11_93,es,2011-02-11,,33810.88
6,6_96,es,2011-02-11,,25496.17
2,45_13,es,2011-02-11,,25123.08
7,12_34,es,2011-02-11,,24162.02
7,42_38,es,2011-02-11,,42322.42
1,4_96,es,2011-02-11,,36732.91
4,6_93,es,2011-02-11,,38674.98
2,14_2,es,2011-02-11,,73519.71
4,15_72,es,2011-02-11,,56790.13
1,2_16,es,2011-02-11,,12075.76
1,19_9,es,2011-02-11,,13111.8
3,18_72,es,2011-02-11,,77705.87
2,32_90,es,2011-02-11,,63265.44
5,22_38,es,2011-02-11,,66655.48
6,9_38,es,2011-02-11,,78847.35
5,16_72,es,2011-02-11,,34738.21
2,10_72,es,2011-02-11,,222651.02
7,1_1,es,2011-02-11,,37887.17
1,31_46,es,2011-02-11,,26833.75
6,36_95,es,2011-02-11,,37696.72
1,10_40,es,2011-02-11,,114882.51
6,30_92,es,2011-02-11,,60647.77
6,11_46,es,2011-02-11,,28537.76
6,41_91,es,2011-02-11,,54988.06
5,4_9,es,2011-02-11,,20550.96
5,2_2,es,2011-02-11,,70619.64
3,32_95,es,2011-02-11,,81194.17
5,30_95,es,2011-02-11,,47173.92
7,26_4,es,2011-02-11,,23325.05
2,16_38,es,2011-02-11,,52341.4
7,11_95,es,2011-02-11,,75748.58
1,22_9,es,2011-02-11,,14374.99
4,11_92,es,2011-02-11,,79662.93
1,11_74,es,2011-02-11,,25176.16
3,11_13,es,2011-02-11,,42844.65
6,12_40,es,2011-02-11,,55647.51
2,7_40,es,2011-02-11,,33889.78
4,41_40,es,2011-02-11,,52606.95
1,43_38,es,2011-02-11,,63170.71
1,10_23,es,2011-02-11,,64200.63
3,20_92,es,2011-02-11,,175120.6
5,28_91,es,2011-02-11,,59259.09
5,17_4,es,2011-02-11,,22114.24
4,18_74,es,2011-02-11,,23036.13
2,19_23,es,2011-02-11,,24292.06
6,13_4,es,2011-02-11,,40016.16
5,13_91,es,2011-02-11,,85355.07
4,23_40,es,2011-02-11,,58281.5
7,32_92,es,2011-02-11,,105217.76
4,6_38,es,2011-02-11,,68911.01
3,12_8,es,2011-02-11,,43568.88
7,10_16,es,2011-02-11,,19482.13
5,14_91,es,2011-02-11,,105912.67
5,20_91,es,2011-02-11,,92743.65
1,27_80,es,2011-02-11,,27527.15
4,22_40,es,2011-02-11,,55909.94
1,20_9,es,2011-02-11,,16815.49
6,14_1,es,2011-02-11,,40290.75
6,30_91,es,2011-02-11,,33245.19
3,38_38,es,2011-02-11,,49141.69
5,13_23,es,2011-02-11,,26796.84
1,1_38,es,2011-02-11,,70151.05
6,11_7,es,2011-02-11,,25199.35
1,10_38,es,2011-02-11,,110501.42
3,23_92,es,2011-02-11,,54980.64
5,21_72,es,2011-02-11,,57291.91
1,20_90,es,2011-02-11,,103204.45
4,2_87,es,2011-02-11,,26420.05
4,3_72,es,2011-02-11,,29171.73
4,4_95,es,2011-02-11,,140880.59
7,24_87,es,2011-02-11,,25359.7
6,23_22,es,2011-02-11,,21723.05
3,37_95,es,2011-02-11,,50189.9
4,34_91,es,2011-02-11,,36725.05
2,4_8,es,2011-02-11,,65100.15
1,16_95,es,2011-02-11,,24555.36
4,10_34,es,2011-02-11,,42977.03
2,44_94,es,2011-02-11,,21908.52
2,40_4,es,2011-02-18,,22119.35
6,10_5,es,2011-02-18,,59774.06
7,23_16,es,2011-02-18,,4106.33
2,13_13,es,2011-02-18,,48336.92
5,29_40,es,2011-02-18,,28984.32
6,23_74,es,2011-02-18,,35994.27
7,1_97,es,2011-02-18,,32770.02
1,16_40,es,2011-02-18,,36694.11
3,40_2,es,2011-02-18,,26461.66
3,24_90,es,2011-02-18,,72522.56
2,23_72,es,2011-02-18,,106811.69
3,31_13,es,2011-02-18,,45463.58
5,26_40,es,2011-02-18,,38513.1
7,20_7,es,2011-02-18,,42960.35
7,19_2,es,2011-02-18,,51400.35
6,6_72,es,2011-02-18,,94836.34
4,26_92,es,2011-02-18,,77526.35
5,2_81,es,2011-02-18,,30120.56
1,17_95,es,2011-02-18,,43883.53
6,31_2,es,2011-02-18,,61691.69
2,4_94,es,2011-02-18,,80295.61
5,35_14,es,2011-02-18,,29130.33
6,11_93,es,2011-02-18,,33631.69
7,6_96,es,2011-02-18,,25242.34
5,45_13,es,2011-02-18,,27706.81
5,12_34,es,2011-02-18,,22394.54
1,42_38,es,2011-02-18,,37764.32
3,4_96,es,2011-02-18,,34634.8
4,6_93,es,2011-02-18,,38346.85
3,14_2,es,2011-02-18,,75057.65
5,15_72,es,2011-02-18,,62165.54
2,2_16,es,2011-02-18,,15566.84
2,19_9,es,2011-02-18,,12926.82
4,18_72,es,2011-02-18,,97392.93
3,32_90,es,2011-02-18,,62249.23
7,22_38,es,2011-02-18,,59758.04
1,9_38,es,2011-02-18,,93093.72
4,16_72,es,2011-02-18,,40972.06
2,10_72,es,2011-02-18,,207773.4
4,1_1,es,2011-02-18,,46845.87
3,31_46,es,2011-02-18,,29456.9
1,36_95,es,2011-02-18,,41059.26
1,10_40,es,2011-02-18,,114775.6
6,30_92,es,2011-02-18,,48291.79
4,11_46,es,2011-02-18,,32225.84
6,41_91,es,2011-02-18,,52626.81
4,4_9,es,2011-02-18,,30759.95
2,2_2,es,2011-02-18,,69487.17
3,32_95,es,2011-02-18,,80437.96
5,30_95,es,2011-02-18,,40008.85
7,26_4,es,2011-02-18,,21659.63
2,16_38,es,2011-02-18,,48441.27
5,11_95,es,2011-02-18,,75277.82
7,22_9,es,2011-02-18,,14301.32
7,11_92,es,2011-02-18,,80172.3
4,11_74,es,2011-02-18,,30997.32
1,11_13,es,2011-02-18,,46790.77
1,12_40,es,2011-02-18,,55162.89
3,7_40,es,2011-02-18,,36740.04
2,41_40,es,2011-02-18,,58672.39
5,43_38,es,2011-02-18,,58650.02
4,10_23,es,2011-02-18,,68937.22
7,20_92,es,2011-02-18,,164732.76
4,28_91,es,2011-02-18,,49935.18
7,17_4,es,2011-02-18,,20814.78
2,18_74,es,2011-02-18,,20566.26
6,19_23,es,2011-02-18,,27232.34
5,13_4,es,2011-02-18,,39921
5,13_91,es,2011-02-18,,85093.7
1,23_40,es,2011-02-18,,62063.96
6,32_92,es,2011-02-18,,99233.97
5,6_38,es,2011-02-18,,85467.99
5,12_8,es,2011-02-18,,42286.44
7,10_16,es,2011-02-18,,25099.41
2,14_91,es,2011-02-18,,97201.14
5,20_91,es,2011-02-18,,86224.01
3,27_80,es,2011-02-18,,26475.24
2,22_40,es,2011-02-18,,54166.06
6,20_9,es,2011-02-18,,21915.83
2,14_1,es,2011-02-18,,44609.33
6,30_91,es,2011-02-18,,29262.59
7,38_38,es,2011-02-18,,47666.86
1,13_23,es,2011-02-18,,26489
1,1_38,es,2011-02-18,,75224.27
6,11_7,es,2011-02-18,,31035.64
7,10_38,es,2011-02-18,,87535.2
1,23_92,es,2011-02-18,,56211.08
7,21_72,es,2011-02-18,,65406.69
6,20_90,es,2011-02-18,,95436.56
1,2_87,es,2011-02-18,,24117.13
1,3_72,es,2011-02-18,,32925.67
4,4_95,es,2011-02-18,,141578.51
7,24_87,es,2011-02-18,,28827.31
1,23_22,es,2011-02-18,,26294.18
4,37_95,es,2011-02-18,,47888.58
6,34_91,es,2011-02-18,,34756.2
1,4_8,es,2011-02-18,,68019.7
4,16_95,es,2011-02-18,,25442.71
1,10_34,es,2011-02-18,,41365.67
6,44_94,es,2011-02-18,,23640.84
5,40_4,es,2011-02-25,,21892.4
2,10_5,es,2011-02-25,,58293.76
3,23_16,es,2011-02-25,,4007.71
4,13_13,es,2011-02-25,,49661.03
1,29_40,es,2011-02-25,,26293.29
2,23_74,es,2011-02-25,,34952.56
7,1_97,es,2011-02-25,,29680.01
1,16_40,es,2011-02-25,,34331.86
4,40_2,es,2011-02-25,,26067.98
7,24_90,es,2011-02-25,,70182.13
2,23_72,es,2011-02-25,,85258.5
6,31_13,es,2011-02-25,,46859.25
7,26_40,es,2011-02-25,,36927.48
6,20_7,es,2011-02-25,,32787.24
6,19_2,es,2011-02-25,,45722.81
2,6_72,es,2011-02-25,,83098.45
1,26_92,es,2011-02-25,,75700.65
7,2_81,es,2011-02-25,,29846.84
3,17_95,es,2011-02-25,,44744.8
7,31_2,es,2011-02-25,,60154.8
5,4_94,es,2011-02-25,,65236.04
5,35_14,es,2011-02-25,,24212.81
5,11_93,es,2011-02-25,,29613.68
4,6_96,es,2011-02-25,,24425.86
3,45_13,es,2011-02-25,,27258.76
4,12_34,es,2011-02-25,,21129.07
5,42_38,es,2011-02-25,,40150.91
7,4_96,es,2011-02-25,,33146.24
2,6_93,es,2011-02-25,,35709.64
6,14_2,es,2011-02-25,,74248.54
7,15_72,es,2011-02-25,,53712.21
2,2_16,es,2011-02-25,,23137.36
3,19_9,es,2011-02-25,,15971.24
2,18_72,es,2011-02-25,,82955.92
6,32_90,es,2011-02-25,,60902.08
3,22_38,es,2011-02-25,,58020.66
1,9_38,es,2011-02-25,,73210.57
1,16_72,es,2011-02-25,,38070.76
2,10_72,es,2011-02-25,,205507.71
7,1_1,es,2011-02-25,,19363.83
7,31_46,es,2011-02-25,,25547.43
3,36_95,es,2011-02-25,,38126.77
1,10_40,es,2011-02-25,,106634.52
5,30_92,es,2011-02-25,,50475.05
5,11_46,es,2011-02-25,,27340.16
1,41_91,es,2011-02-25,,51954.48
4,4_9,es,2011-02-25,,32747.75
5,2_2,es,2011-02-25,,65829.84
1,32_95,es,2011-02-25,,79849.3
2,30_95,es,2011-02-25,,43532.78
3,26_4,es,2011-02-25,,21632.59
3,16_38,es,2011-02-25,,62852.68
5,11_95,es,2011-02-25,,70741.56
3,22_9,es,2011-02-25,,14035.75
1,11_92,es,2011-02-25,,70930.05
1,11_74,es,2011-02-25,,29608.52
5,11_13,es,2011-02-25,,43823.14
3,12_40,es,2011-02-25,,52987.45
4,7_40,es,2011-02-25,,37438.02
5,41_40,es,2011-02-25,,53159.15
2,43_38,es,2011-02-25,,67868.81
3,10_23,es,2011-02-25,,64866.03
2,20_92,es,2011-02-25,,149038.52
5,28_91,es,2011-02-25,,47438.97
3,17_4,es,2011-02-25,,21330.39
5,18_74,es,2011-02-25,,19797.27
4,19_23,es,2011-02-25,,20058.48
5,13_4,es,2011-02-25,,40263.35
7,13_91,es,2011-02-25,,80084.64
6,23_40,es,2011-02-25,,58632.04
6,32_92,es,2011-02-25,,96680.02
5,6_38,es,2011-02-25,,69121.23
2,12_8,es,2011-02-25,,43702.9
3,10_16,es,2011-02-25,,23028.81
3,14_91,es,2011-02-25,,96388.2
1,20_91,es,2011-02-25,,76936.79
2,27_80,es,2011-02-25,,27465.18
4,22_40,es,2011-02-25,,50273.94
3,20_9,es,2011-02-25,,21921.96
7,14_1,es,2011-02-25,,17612.3
7,30_91,es,2011-02-25,,29777.33
3,38_38,es,2011-02-25,,46549.79
1,13_23,es,2011-02-25,,24787.08
3,1_38,es,2011-02-25,,66624.1
2,11_7,es,2011-02-25,,25920.38
3,10_38,es,2011-02-25,,94470.01
5,23_92,es,2011-02-25,,54441.54
3,21_72,es,2011-02-25,,53539.59
5,20_90,es,2011-02-25,,92990.15
2,2_87,es,2011-02-25,,24164.44
4,3_72,es,2011-02-25,,24423.62
7,4_95,es,2011-02-25,,133747.8
